id,text,user,project,page_title,page_url,disrespect,respect,explanation,causal_reasoning,narrative,question,response,advocacy,public_interest,counterarguments,constructive_proposal
24769.0,"I think that this is a really important point that's not getting enough attention here. There's undoubtedly a lot of back-and-forth that can be had over things like how to refer to Jenner in articles taking about different time periods, but none of that kind of argument has to happen here on these articles, because we're fortunate enough to have a situation analogous to if Jenner had been born ""Christopher"" and then transitioned to ""Christina"" and gone by ""Chris"" for short both before and after transition. If that were the case, then you would just write ""Chris Jenner"" everywhere and completely avoid the argument, and people insisting on writing ""Christopher Jenner"" would be obviously just starting an argument that doesn't need to be had. With the Wachowskis, they were called ""the Wachowskis"" even back when that was short for ""Wachowski Brothers"", and they're still called ""the Wachowskis"" now that they identify as sisters rather than brothers, so we can just call them ""the Wachowskis"", not mention gender at all, and completely avoid the whole argument. Insisting on the ""Brothers"" just seems like insisting on having an argument we don't need to have. --",Pfhorrest,wikipedia,Talk:The Matrix (franchise)/Archive 2,https://wikipedia.org/wiki?curid=60231297,,,,,,,,,,,
7750.0,"""These services don't meet any of those bullet points""  - then your bullet points clearly need more work, as do your examples, because several people participating in this discussion are under the impression that you are wanting to abolish (TV network). I maintain that your examples relating to pay cable services are, more often than not, more correctly identified as ""networks"".  Only in rare cases is ""channel"" appropriate, and those cases are already covered in the long-term NCBC version. Any problems you see related to consistency are better resolved via BOLD moves or RMs. --",Netoholic,wikipedia,Wikipedia talk:Naming conventions (broadcasting),https://wikipedia.org/wiki?curid=24374909,,,,,,,,,,,
18317.0,"Education is too broad a term. It starts at birth and, one would hope, ends at death. I think we need something along the lines of academic exposure, only shorter. Of course, that’s kinda what alma mater means. 18px|link=",Objective3000,wikipedia,Template talk:Infobox person/Archive 33,https://wikipedia.org/wiki?curid=55536075,,,,,,,,,,,
28343.0,"This conversation is insane. The claim is based on bald-faced racism, it's tendentious WP:OR and 100% WP:SYNTH. Completely totally and utterly unacceptable.",Bacondrum,wikipedia,Talk:White genocide conspiracy theory/Archive 5,https://wikipedia.org/wiki?curid=61724604,,,,,,,,,,,
22962.0,*Where's the appropriate place? -,72.79.34.240,wikipedia,Talk:Vegetarianism/Archive 19,https://wikipedia.org/wiki?curid=58650183,,,,,,,,,,,
54433.0,"*Strong Support MOS:ALTNAME already expects the inclusion of the names in parenthesis, these names are clearly significant otherwise we wouldn't be having a month long discussion about them twice a year, but also the names are in current use and increasingly used among the non-Indigenous community also as the names begin to gain recognition. There was the New Zealand example earlier in the discussion too which works just fine. It doesn't take anything away from the articles to include a few words in parenthesis, it absolutely creates an opportunity to increase reader engagement because they may not have known about the cultural history of the places and the continuing diversity of the places. In a similar note, Wikipedia is about sharing knowledge, and including the names is an opportunity to share knowledge which improves understanding of the places and their cultural diversity & what makes the places what they are today.
:As much as I would love to include the names everywhere, and wish Wikipedia had a way of handling oral history given what happened to my ancestors (for example, my grandfather would refuse to write things down in fear of his & our safety, only telling us knowledge orally), I completely understand the need for verifiable sources, so as long as the names have sources, I strongly support their inclusion in parenthesis. I'd caution against relegating them to history because we still exist and we still use the names, it's not ancient history.",GadigalGuy,wikipedia,Wikipedia:Australian Wikipedians' notice board/Archive 61,https://wikipedia.org/wiki?curid=71473604,,,,,,,,,,,
59073.0,"Please try to avoid rhetoric which seems to treat me like a child or places you in a position of authority over me. I understand this is likely not what you intended, but some of it does come off as that way. <b>InvadingInvader</b> ([[User:InvadingInvader|userpage]],",InvadingInvader,wikipedia,Wikipedia talk:WikiProject Years/Archive 15,https://wikipedia.org/wiki?curid=72651074,,,,,,,,,,,
56375.0,"Downgrade to generally unreliable for science and politics – on a number of occasions I've come across Fox News being used as a source for politics and current affairs and been surprised. I believe it's generally accepted among mainstream experts and academics that Fox, the poster child for toxically partisan American media, is so unfailingly skewed it has individually had a significant impact on America's polarisation. I usually spend a few minutes seeing if I can remove it by finding another source. I've read other editors here arguing Fox is acceptable on a ""case-by-case"" basis for politics & science because it usually gets the most basic biographical facts right, but has Template:Tq is only for quoting in talk and project pages. Do not use it in actual articles.Category:Pages with incorrect formatting templates use (I see links below corroborating these frequent ""errors""). My view is that Fox News isn't reliable-biased because its bias seeps into, and subsumes, the entire process of its journalism, particularly fact selection and fact checking. This isn't a source we should ever be using for science articles. As for politics, Fox's mission to push an partisan viewpoint across its output causes several problems. By accepting Fox can occasionally be a acceptable source for information that can't be found elsewhere, we're indicating it occasionally falls within the spectrum of valuable mainstream opinion when other sources don't. I don't buy this. If Fox is saying something other sources aren't, I believe it's almost always because it's trying to push the public conversation in a partisan, non-expert led direction. For example, if I go to the Fox Politics page today the leading headline is ""Hunter Biden said he would be 'happy' to introduce business associates to top CCP official"". A source obsessed by partisan issues will skew our coverage away from a balance of expert opinion and the principle that Wikipedia is mainstream -- crucially, ""mainstream"" does not mean mass popular opinion, it means expert opinion. Fox may, very occasionally, hit on something most other outlets get it wrong, this is not a justification for its use, it's an indication of the flaws of academic bias we must accept to remain reflective of mainstream scholarship: we must trust mainstream sources to adjust and accept their mistake. To cite Fox taking an outlier position against the mainstream is very likely to result in contamination with misinformation and fringe views. To expect editors to be capable of determining valid, accurate encylopedic information in a mix of unfailingly skewed fact selection and outright falsehoods is impractical. And a source whose everyday purpose is satiating people who are angry, or making them angry about something new, isn't compatible with a serious, respected encylopedia. I don't support outright deprecation because I don't think there's any need to systematically remove existing links or ""prohibit it""; rather, we should be generally be avoiding further use and insisting editors have a higher minimum bar for politics and science sources. I'm not interested in arguments along the lines of ""but X is also biased""; in some cases I suspect this is whataboutism, and in some cases it may be valid, but it doesn't change the problem here: unfailing partisanship combined with frequent factual errors. Additionally, arguments such as ""Fox is rightwing, so banning it will lead to left-wing bias"" are also irrelevant to my stance, as I don't think Fox-style tabloid journalism is appropriate for a tertiary source whatever its political bent, and the mainstream of expertise should be determined by using academic sources (books/journals), not media outlets. Jr8825 •",Jr8825,wikipedia,Wikipedia:Reliable sources/Noticeboard/Archive 385,https://wikipedia.org/wiki?curid=71862160,,,,,,,,,,,
35141.0,*:*:::I think it might be Archive 238 [[Wikipedia:Reliable sources/Noticeboard/Archive 238#Fox News reliability RfC]].,PackMecEng,wikipedia,Wikipedia:Reliable sources/Noticeboard/Archive 303,https://wikipedia.org/wiki?curid=64632440,,,,,,,,,,,
48742.0,"*Option B I'm with Sandstein: how many people even know what an almanac or gazetteer even is? For notability, we have specific notability policies and guidelines which should be used for judging the notability of articles at AfD.",Buidhe,wikipedia,Wikipedia:Village pump (policy)/Archive 171,https://wikipedia.org/wiki?curid=69825702,,,,,,,,,,,
12177.0,"That is more of a philosophical discussion if it conveys more or not. It's not overtly relevant to the actual discussion here. It not directly or overtly convey anything but that he has a membership. We can't use the source to say anything but. Basically we either need a better source or we need to quit trying to lead the readers to a conclusion. Ok IRS, so then it seems fine to post it in the philanthropy. Yes that is long winded, but it is accurate and impartial, and it doesn't attempt to lead the reader to any unsourced notion about Singer. The Donors Trust is not a conservative donor advised fund, but instead it's a nonprofit donor advised fund for conservatives. While it is for conservatives, it doesn't exclusively support conservative nonprofit charities. It specifically doesn't support liberal causes. Something along the lines of nonprofit donor advised fund would perhaps be better.",Serialjoepsycho,wikipedia,Talk:Paul Singer (businessman)/Archive 5,https://wikipedia.org/wiki?curid=49991331,,,,,,,,,,,
34646.0,"References

{| class=""hidden-archive mw-collapsible mw-collapsed"" style=""box-sizing: border-box; border: 1px solid #a2a9b1; width: 100%;clear: both;text-align: center; padding: 1px;margin: 0.2em auto 0;font-size:100%;
|-
! style=""padding: 0.25em 1em;line-height: 1.5em;text-align: center;background-color:#f2dfce;"" | Exchange on possible error with Legobot
|-
| style=""font-style:italic;"" | The following discussion has been closed. Please do not modify it.
|-
| style=""border: solid 1px silver; padding: 8px; background-color: #fcf4ef; text-align: left;"" |

François Robere, just to let you know that the RfC shows up in a bizarre fashion on both RfC pages (and the links to here don't work). I tried to fix but as it is bot-controlled, I thought I might do more harm than good. Pincrete (talk) 21:08, 20 June 2018 (UTC) Update: Links to here seem to be working now.",Pincrete,wikipedia,Talk:Żegota/Archive 2,https://wikipedia.org/wiki?curid=64585883,,,,,,,,,,,
59874.0,"I am saying that option 3 (""The article should include a section different from the one proposed (specify how)."") is not an appropriate option for any RfC. To be definitive, an RfC must include all alternative versions of the text from the beginning.",My very best wishes,wikipedia,Talk:War crimes in the 2022 Russian invasion of Ukraine/Archive 23,https://wikipedia.org/wiki?curid=72917520,,,,,,,,,,,
19983.0,"Yes, but your question is ambiguous and open ended. How about the much more straight forward ""Does a NPOV tag belong on the article?"" and link to the version of the article which you believe has problems.",Volunteer Marek,wikipedia,Talk:Brexit/Archive 5,https://wikipedia.org/wiki?curid=56753240,,,,,,,,,,,
49623.0,"@Laurel Lodged: All domes are domes; they are vaults with radial symmetry. There are of course countless orthodox churches (many are cathedrals) that are basilicas in the proper sense. It is obviously impossible for these to be given the title ""basilica"" by the Pope. This in itself shows they are two very different meanings of the word basilica and should not be treated together. Constantine built many basilicas, sacred and profane, but they are all the same kind of basilica and can all appear here. The first Hagia Sophia would be an example of an Orthodox basilica that was a cathedral, for example, and the present church on the site is also, more distantly, a basilica and a cathedral. The other use is not a ""metaphorical basilica"" it is a titular one that has nothing to do with architecture at all.",GPinkerton,wikipedia,Talk:Basilica/Archive 1,https://wikipedia.org/wiki?curid=70161505,,,,,,,,,,,
58432.0,"*No There's a wealth of good reasoning below, but at the end of the day I'm most sympathetic to it being not needed. The main page is the introduction point. Simplicity as a design choice is well attested in the web design world and it makes it easier to navigate the main page. --[[User:127(point)0(point)0(point)1|WhoIs 127.0.0.1]] [[User_talk:127(point)0(point)0(point)1|ping]]/",127(point)0(point)0(point)1,wikipedia,Talk:Main Page/Archive 206,https://wikipedia.org/wiki?curid=72403524,,,,,,,,,,,
51935.0,"I don't see any connection to [[WP:ENGVAR]].  There is no national variety of English involved.
::And I am against any ""first come first served"" style rule so would not want to apply WP:ENGVAR even in principle.",Giraffedata,wikipedia,Wikipedia talk:Manual of Style/Archive 225,https://wikipedia.org/wiki?curid=70830857,,,,,,,,,,,
59219.0,"Wrong. [[WP:MEDRS]] applies to all biomedical information, and there no exemption for indirect presentation of that information (or as quacks often try to have ""According to Dr Woo, Woo pill can cure cancer""). Battlefield casualties and the Krelmin seem like a complete irrelevance to the current discussion, which speaks of a [[WP:CIR]] issue.",Alexbrn,wikipedia,Talk:Chinese government response to COVID-19/Archive 3,https://wikipedia.org/wiki?curid=72678006,,,,,,,,,,,
8727.0,*No.  Attempts to include this have relied heavily on [[WP:PRIMARY]] sources.  I believe this is indicative of the general validity of the multiple objections already stated.  --,A D Monroe III,wikipedia,Talk:Exmor,https://wikipedia.org/wiki?curid=38435761,,,,,,,,,,,
8541.0,"Come on man, am i mistaken or you keep denying Birkar's Iranian nationality ? [https://phys.org/news/2018-08-math-laureate-medal-prize-stolen.html this source] says ""But for Birkar, an Iranian Kurd who won political asylum and citizenship in Britain, minus one plus one equals gold again."". [https://www1.folha.uol.com.br/internacional/en/scienceandhealth/2018/08/1977599-mathematics-nobel-prize-fields-medal-stolen-in-rio-de-janeiro-shortly-after-ceremony.shtml this one] says ""Iran's Caucher Birkar, 40, of Kurdish background, had his Fields Medal stolen"" and later ""After one year, he was granted the status of refugee and became a British citizen."". [http://www.euronews.com/2018/08/02/mathematical-fields-medal-stolen-from-cambridge-professor this one] says ""Birkar is an Iranian refugee who has been living in the UK for over a decade."". [https://www.presstv.com/DetailFr/2018/08/02/569981/Iran-Cauchar-Birkar-Fields-Medals-Award-mathematics-Mirzakhani this one] says ""Second Iranian wins prestigious Fields Medal""... Need more ? i have many other sources in English, Persian and French. Please be serious. The consensus seems to be ""Kurdish-Iranian"" in the lead and as to his nationality, ""British-Iranian"" or we just leave his nationality out of the infobox.<b>---Wikaviani </b><b>[[User_talk:Wikaviani|(talk)]] [[Special:Contributions/Wikaviani|(contribs)]]</b> 21:47, 17 August 2018 (UTC)
::Think I agree with Viani on this point. There are a bunch of articles saying he's ""from Iran"". If someone wants to contend he's not a citizen of Iran, the onus is probably on them to prove that.",NickCT,wikipedia,Talk:Caucher Birkar,https://wikipedia.org/wiki?curid=37128972,,,,,,,,,,,
43944.0,"*Yes, No, Yes, Yes. 1) Poland interacted with the Axis for several years, and it can’t hurt the reader to summarize that history. However, 2) Poland did not fight alongside the Axis after 1 September 1939 (!), or even before. 3) The extensive Soviet-Axis (primarily German, but Italian too) rapprochement between August 1939 and June 1941 has to be mentioned, no question. Finally, 4) Soviet participation crossed the threshold of co-belligerence, with joint invasions, co-ordinated annexations, victory parades, intelligence sharing and more. -",Biruitorul,wikipedia,Talk:Axis powers/Archive 11,https://wikipedia.org/wiki?curid=68108980,,,,,,,,,,,
7923.0,"As per WP:SUMMARYHATNOTE and WP:HATNOTE, I am adding hatnotes to sections linking out to main and related articles for sections such as photosynthesis and cellular respiration: 
Template:Tq is only for quoting in talk and project pages. Do not use it in actual articles.Category:Pages with incorrect formatting templates use
 @Danielkueh has suggested that I open a discussion here. They had an issue with linking the Atoms and Molecules section to molecular biology and the Chemical Basis section to biochemistry, so I am leaving those two alone for now. 
 If you have an issue with a specific hatnote please revert and respond here with POLICY-BASED  arguments for why it shouldn't be there. Otherwise, section hatnotes are in line with policy and the general structure of this article. 
Thank you,",The void century,wikipedia,Talk:Biology/Archive 2,https://wikipedia.org/wiki?curid=26022082,,,,,,,,,,,
26526.0,"Also, the site regularly sources content from Breitbart News (RSP entry), including conspiracy theories related to George Soros in ""Breitbart reveals Soros groups registering felons to oppose Moore in Alabama election"" and ""How billionaire George Soros is trying to hijack the Catholic Church for his progressive agenda"". —",Newslinger,wikipedia,Wikipedia:Reliable sources/Noticeboard/Archive 268,https://wikipedia.org/wiki?curid=61131482,,,,,,,,,,,
37432.0,"@A7V2:
Template:Tq is only for quoting in talk and project pages. Do not use it in actual articles.Category:Pages with incorrect formatting templates use
That was a concern when we moved from ""season"" to ""World Championship"" back in 2017. From memory, we made sure that we had as many participants in the discussion as possible and then bookmarked that discussion to refer anyone reverting it. It also helped that we moved thirty or so articles at once, and it was expected that with a bit of time, the number of reverts would decline. In fact, I don't think we ever had a single revert.

If we were to make changes, it would be with a clear understanding of the plan: that any article ""created"" from 2013 onwards would be changed and that anything pre-dating 2013 would be left alone. I still have two concerns, though:
 The subject of the affected articles are a physical thing which is owned and run by someone outside Wikipedia. This is opposed to a concept. As such, I think that some weight has to be given to Liberty/FOM. It's a bit like saying ""no, the Styrian Grand Prix should be called the second Austrian Grand Prix"".
 The range of sources presented within articles clearly use a style of naming. While WP:COMMONNAME says we should use the name that is reflected in most sources, the idea that we should use a name which is not in the sources presented undercuts that. It's the ""silent majority"" argument: that the majority of people agree with you, but haven't spoken up.
I think it's important that people engage with the sport outside Wikipedia and so article titles should reflect how the sport is presented.",Mclarenfan17,wikipedia,Talk:Formula One/Archive 7,https://wikipedia.org/wiki?curid=65585962,,,,,,,,,,,
44745.0,That's not what's happening here. This editor has been replacing existing uses of chair and chairperson with chairwoman. It's a simple matter of [[MOS:RETAIN]]. Nobody's trampling on your right to continue to use outdated gendered language.,Pburka,wikipedia,Wikipedia talk:Manual of Style/Archive 223,https://wikipedia.org/wiki?curid=68425978,,,,,,,,,,,
20825.0,"Support The suggestion that we should not include a paper because it uses some of the same sources that are already present in the article is absurd. So is the suggestion that this Wikipedia article should be the standard on which other papers should be judged, especially when it is made by a major contributor to this article. The paper clearly makes the assertion quoted in the RfC statement. From the conclusions section: 
Among the six famines identified above, 1873 and 1943 provide some important insights. For instance, despite the monsoon failure and drought in 1873 in Bihar and Bengal provinces, there was minimal mortality (Hall‐Matthews, 2008). Moreover, human mortality was substantially higher in the other four droughts than in the 1873–1874 famine, which can be attributed to policy failures and mismanagement (Davis, 2001; Ferguson, 2004). The 1943 Bengal famine was not caused by drought but rather was a result of a complete policy failure during the British era.

There is no reason to exclude this. —",Gazoth,wikipedia,Talk:Bengal famine of 1943/Archive 10,https://wikipedia.org/wiki?curid=57669324,,,,,,,,,,,
56978.0,"Well, I'm not really impressed with your attempt at damage control here. On the one hand you had issues about placement of the section, now you don't, which you spelled out in plain English. I read very well, thank you, now you can read this:<br>Once again, since many of the provisions of the A.O.C. are found in the Constitution no one can deny that it was an important part of its founding. The years of debates over it, leading to the drafting of the Constitution, alone, should have told you that. Yes, I welcome more of your ""summary"", not that you're going to give us anything you haven't repeated before.  --",Gwillhickers,wikipedia,Talk:Founding Fathers of the United States/Archive 9,https://wikipedia.org/wiki?curid=71940347,,,,,,,,,,,
53134.0,"Yes, as no one but you wanted the last option.",Slatersteven,wikipedia,Talk:Azov Regiment/Archive 9,https://wikipedia.org/wiki?curid=71011297,,,,,,,,,,,
53645.0,"This is what you said: ""Dean Irwin is a consultant in the medical device industry, not a scholar of corporate law or even a lawyer."", so I provided sources from corporate law and a Superior Court judge.",24.186.123.95,wikipedia,Talk:Elon Musk/Archive 14,https://wikipedia.org/wiki?curid=71235517,,,,,,,,,,,
42285.0,"To clarify, since apparently I appear ""to be both supporting and opposing"": Support running a set composed of previous hooks by Yoninah on the DYK section. Oppose any direct mention of her (similar to what Valereee is saying) while doing so. RandomCanadian (talk /",RandomCanadian,wikipedia,Wikipedia talk:Did you know/Archive 177,https://wikipedia.org/wiki?curid=67536414,,,,,,,,,,,
10612.0,"*:::::I don't know the reasoning behind those individuals' motives, ulterior or legitimate, but I don't subscribe to that view. I believe the religion or irreligion of a political candidate could be useful information in voting, but it is not our obligation to facilitate that. Any specification of the politician's religion (or lack thereof) should be strictly for documenting purposes, or to clarify a prevalent misunderstanding. Any other reason borders on, if not outright qualifies as, POV. Unless I'm missing one, in which case shame on me for not thinking this through. ―[[User:Nøkkenbuer|Nøkkenbuer]] ([[User talk:Nøkkenbuer|talk]] •",Nøkkenbuer,wikipedia,Template talk:Infobox person/Archive 28,https://wikipedia.org/wiki?curid=47545817,,,,,,,,,,,
56319.0,"*Downgrade, mostly per Andrevan's evidence. I have serious reservations about all TV news and opinion shows, and I value the many hard-working right-leaning Wikipedians I've met over the years ... but those subjects aren't under discussion here. This is about Fox. - Dank",Dank,wikipedia,Wikipedia:Reliable sources/Noticeboard/Archive 385,https://wikipedia.org/wiki?curid=71862160,,,,,,,,,,,
13174.0,"The fact remains that image #2 is attributed to AP [http://content.time.com/time/specials/packages/article/0,28804,2097426_2097427_2097431,00.html in this article], which would suggest that its license is in doubt.",HopsonRoad,wikipedia,Talk:Benito Mussolini/Archive 4,https://wikipedia.org/wiki?curid=51369829,,,,,,,,,,,
40169.0,I have modified RFC per your comments. If you or anyone else believe I have failed RFC protocol in my edit (noting no others have voted at time of my edit) then let me know and I will pull the RFC and run a new one. Thanks!,Jtbobwaysf,wikipedia,Talk:Julian Assange/Archive 25,https://wikipedia.org/wiki?curid=66610775,,,,,,,,,,,
44378.0,"Re @Seddon:, the intention of merging the WikiProjects is to unify all weather articles in the same project. There already is a lot of overlap, such as the map generator (used also by extratropical cyclones), links (think of NCDC or other links that are useful for TC's and all other weather types), and the fact that tropical cyclones often overlap with tornadoes, non-tropical storms, and floods. Having a larger weather project means more reviewers, and having more users in the same broad project means we could have more collaborations that otherwise might not have occurred. Sure, some people interested in tropical cyclones will still probably only edit tropical cyclones. That's fine. By that logic, we should just have a Wikiproject for Atlantic tropical cyclones, because there are people who only edit Atlantic tropical cyclones. I believe the WPTC has also run into a bit of a wall over the past few years. The global and historical coverage has gotten quite good, but that's only one small part of the picture. We still need a lot of top-down articles, such as lists by area (TC's in Bermuda), or lists by year. The lists by area work well alongside other weather types by area. If every article in the WPTC was a GA or FA, but the rest of the weather articles are only starts and stubs, then there is a huge gap on the website. Tropical cyclones are just one part of a much bigger picture. ♫",Hurricanehink,wikipedia,Wikipedia talk:WikiProject Tropical cyclones/Archive 47,https://wikipedia.org/wiki?curid=68268799,,,,,,,,,,,
20875.0,"Contrary to popular believe the Wikipedia does not exist  purely to summarize the opinions and attitudes of big news outlets. Even if one might get that impression when reading current event articles. If these outlets wish to sanitize their language in order to influence the way regular people speak, then that is up to their editorial discretion. We are not a news outlet though, we are an encyclopedia. We don't do activism. --",Hecato,wikipedia,Wikipedia talk:Categorization/Archive 17,https://wikipedia.org/wiki?curid=57692842,,,,,,,,,,,
6763.0,Hobby programmer's view: This is about sorting names. Why on earth would this task depend on the nationality of the person having the name?,ToBeFree,wikipedia,Talk:The Real Housewives of New York City,https://wikipedia.org/wiki?curid=15503260,,,,,,,,,,,
40323.0,"<s>*Oppose per [[WP:RF]]. When people go to some billionaire's Wikipedia article, maybe they're looking for his or her net worth. Is it really so much work to update it? You don't need to be a rocket scientist to go to the Bloomberg index! [[Special:Contributions/Chicdat|🏳️‍🌈]][[User:Chicdat|Chicdat]][[User talk:Chicdat|Bawk to me!]] 11:14, 10 June 2021 (UTC)</s>
*:But that's not the issue, at least as far as I am concerned. It is that Bloomberg, like Forbes, cannot possibly be a reliable source, because nobody's net worth can be known to anything like the accuracy claimed. Citing guesses as if they are accurate is the very opposite of putting readers first.",Phil Bridger,wikipedia,Template talk:Infobox person/Archive 36,https://wikipedia.org/wiki?curid=66638540,,,,,,,,,,,
35537.0,"*Major journalists, rather than say newsblogs, also give us cues as to where we should put discussion of the future. If the next M3 is designed, planned, tooled up and ready to appear in showrooms within months, it makes sense to mention it on the M3 article. [[Dodge Tomahawk]] cites several experts saying the point of this futuristic exercise is to make a statement about the company, that they embrace risk taking and bold vision. Often speculative future products get attention because of how that speculation reflects on the company or person who is speculating. Discussion of the ""Musk electric jet"" in good sources is almost always in the context of describing the character and personality of Elon Musk, hence the place to mention it is on the article [[Elon Musk]], not [[Tesla Motors]] or any other company, which have no designs, tooling or preparation to actually produce this product. Like the [[Dyson Sphere]], the Musk Electric Jet is pure speculation. But with proper context and attribution, mention of it is encyclopedic.<P>It rather sickens me to see how hard it is to keep a mere 39 words about a conventional car to be released in less than a year, while way back in 2017 nobody was able to stop the creation of a whole separate article on the future product [[Tesla Roadster (2020)]], WP:CRYSTAL be damned. Elon Musk's track record of unfulfiled promises be damned. Three+ years early, against all my protests, we breathlessly repeated all of the totally unverifiable claims of the future car's hyperbolic performance. Maybe it's just a good example of how incoherent the WP:CRYSTAL policy is, that both can happen in the same Wikipedia, with the same exact wording of the crystal ball policy. --",Dennis Bratland,wikipedia,Talk:BMW M3/Archive 1,https://wikipedia.org/wiki?curid=64797923,,,,,,,,,,,
13929.0,"*:::::::Fair enough. The ""discuss first"" option was written in mainly to handle the ""they don't know"" situations (much like borderline spam-un users), but I'd like to think there would be some AGF as far as simply asking if the hypothetical user would mind changing their names.",Primefac,wikipedia,Wikipedia talk:Username policy/Archive 23,https://wikipedia.org/wiki?curid=52476114,,,,,,,,,,,
46370.0,"#:Well it would all depend on the wording close but an important piece of the structure of this discussion is that no subsequent RfC should be necessary to implement any proposal. If 8B passes some discussion might be necessary about the first date but this is already a huge multi-month process and not having it become even larger is quite important so an expectation that there would be some sort of follow-up RfC is not what people should expect (support or oppose). Best,",Barkeep49,wikipedia,Wikipedia:Requests for adminship/2021 review/Proposals,https://wikipedia.org/wiki?curid=69089706,,,,,,,,,,,
41188.0,"All should be delete as links spam due to duplication of links  and undue because of overwhelming size. Never understood why we have giant boxes with very few links in them overwhelming the sections. It's definitely a point of contention for content editor that these undue boxes are spamed automatically without consideration of over linking or unwarranted linking.--[[User_talk:Moxy|Moxy]] 🍁 00:04, 6 February 2021 (UTC)
::Very simply because many (not all) of the succession boxes are very useful for readers.",Thryduulf,wikipedia,Wikipedia:Village pump (proposals)/Archive 177,https://wikipedia.org/wiki?curid=67073689,,,,,,,,,,,
26308.0,*Agreed. The close should be reverted and closed by an admin. [[User:SportingFlyer|SportingFlyer]] [[User talk:SportingFlyer|T]]·,SportingFlyer,wikipedia,Wikipedia talk:Notability/Archive 65,https://wikipedia.org/wiki?curid=60980767,,,,,,,,,,,
15649.0,"*Agree, I've long believed that NSPORTS allows us to keep articles on living persons that we would not otherwise have due to a paucity of reliable sources.  This has led to a situation where there are a lot of low-quality directory style entries that are not adequately maintained and create an enormous risk of serious BLP violation.  I'd be in favour of wholesale repealing it and moving back to the standard that substantial non-routine coverage in reliable sources is required for sportsperson biographies.",Lankiveil,wikipedia,Wikipedia:Village pump (policy)/Archive 135,https://wikipedia.org/wiki?curid=54177043,,,,,,,,,,,
19699.0,"*::::::::: These seem DUE as ""community reactions"", but I agree they could be trimmed. Is [https://en.wikipedia.org/w/index.php?title=Amendment_to_the_Act_on_the_Institute_of_National_Remembrance&diff=999880888&oldid=998022679 this] better?",François Robere,wikipedia,Talk:Amendment to the Act on the Institute of National Remembrance,https://wikipedia.org/wiki?curid=56442949,,,,,,,,,,,
39665.0,"I am very late to the Deadname discussion, a huge amount of thoughtful contributions have been made (more than my tiny mind can digest fully lol) i hope I not offend in my lateness to the party. 
 :Template:Xt is only for examples of style and formatting. Do not use it in actual articles.Category:Pages with incorrect formatting templates use complies with the MOS:DEADNAME illustration,  :Template:Xt is only for examples of style and formatting. Do not use it in actual articles.Category:Pages with incorrect formatting templates use",Bodney,wikipedia,Talk:Elliot Page/Archive 3,https://wikipedia.org/wiki?curid=66484622,,,,,,,,,,,
3142.0,"*Support as discussed above.  As a typical example of misuse, see [[Talk:House of Habsburg#Emperor of Mexico]] where the guideline is cited in a discussion of the extent of the family.  That seems to be a regular content dispute and the guideline is misused in a weaponised, Wikilawyering way of trying to intimidate and silence an opposing editor.

: And here's a fresh example of a different sort.  When I went back to my watchlist just now, I saw it flooded by edits by [[user:Ser Amantio di Nicolao]].  These were made by AWB and seem to be the addition of talk pages and project templates to files that I uploaded such as [[File talk:Elspeth Henderson.png|this]].  I consider these to be quite annoying and my point is that the user appears to be making these edits just to boost his edit count rather than because they are useful or productive.  Is this a case of WP:POINT?  Does this guideline have any effect in deterring such behaviour?  And what if I were to revert all these vexatious additions?  Would that be a case of WP:POINT?  It doesn't seem that the guideline is any help in resolving such issues.  It's just clutter and complication for its own sake.  Just like all those project templates.

: [[user:Andrew Davidson|Andrew]]🐉",Andrew Davidson,wikipedia,Wikipedia talk:Do not disrupt Wikipedia to illustrate a point,https://wikipedia.org/wiki?curid=1948481,,,,,,,,,,,
24287.0,Such activity is a possible behavioural issue rather than a reason to not have a CSD for non-controversal cases. Anyway if someone changes a handful of templates A to template B and the gets rid of template B where is the problem?,Legacypac,wikipedia,Wikipedia talk:Criteria for speedy deletion/Archive 73,https://wikipedia.org/wiki?curid=59948491,,,,,,,,,,,
40984.0,*Support Taiwan(roc) is a country with limited recgonition which is quite an important aspect of Taiwan(roc). So it would be a good idea to include that it is a country with limited recgonition.,Finn.reports,wikipedia,Talk:Taiwan/Archive 33,https://wikipedia.org/wiki?curid=67025948,,,,,,,,,,,
42414.0,"* I'd rather there was more significant planning before this RfC was opened, though I guess opening it now means that a rush of fresh accounts can't extended confirmed status prior to the closure of the RfC. I don't see why we need another RfC when the result last time was pretty definitive once the SPA's had been discounted.",Hemiauchenia,wikipedia,Talk:Race and intelligence/Archive 103,https://wikipedia.org/wiki?curid=67587998,,,,,,,,,,,
